Date;Open;ClosingPrice;DailyHigh;DailyLow;VolumePcs
29.07.2016;136,57000;139,15000;139,81000;135,93000;59193890
28.07.2016;137,00000;136,85000;137,34000;134,82000;56411550
27.07.2016;136,10000;136,90000;137,60000;135,20000;62463270
26.07.2016;136,20000;135,75000;136,70000;133,33000;65112170
25.07.2016;138,20000;136,00000;138,66000;135,50000;47091610
22.07.2016;137,86000;137,80000;138,87000;137,57000;33621130
21.07.2016;139,30000;138,50000;139,85000;137,80000;32417720
20.07.2016;139,55000;138,57000;140,00000;137,41000;63451000
19.07.2016;139,75000;139,47000;141,10000;138,42000;53219980
18.07.2016;138,43000;139,93000;139,93000;137,90000;46932760
15.07.2016;139,39000;138,12000;139,74000;137,25000;53551790
14.07.2016;140,00000;140,00000;140,65000;137,57000;61352910
13.07.2016;140,29000;139,40000;141,35000;137,88000;85670010
12.07.2016;137,55000;140,40000;140,47000;136,90000;63799710
11.07.2016;134,92000;137,20000;137,77000;134,52000;69836360
08.07.2016;130,63000;134,41000;134,49000;130,35000;75763390
07.07.2016;130,49000;131,80000;133,50000;130,02000;77524920
06.07.2016;131,51000;129,36000;132,04000;127,85000;70460970
05.07.2016;133,90000;131,85000;133,90000;131,73000;44240960
04.07.2016;134,65000;134,60000;135,84000;133,80000;37974790
01.07.2016;133,38000;133,85000;134,34000;131,55000;64562290
30.06.2016;133,65000;133,00000;135,34000;131,14000;86955520
29.06.2016;130,63000;133,88000;133,95000;129,82000;67216180
28.06.2016;127,85000;129,57000;129,71000;125,70000;91288180
27.06.2016;133,90000;126,20000;134,83000;125,35000;117447730
24.06.2016;131,50000;133,40000;133,50000;129,12000;107405790
23.06.2016;134,42000;138,00000;138,28000;133,89000;55163860
22.06.2016;134,61000;134,81000;135,79000;133,51000;45459110
21.06.2016;132,10000;133,39000;133,43000;129,94000;52409310
20.06.2016;132,45000;132,13000;133,48000;131,20000;47921580
17.06.2016;128,66000;128,70000;130,75000;128,49000;66796670
16.06.2016;129,00000;127,10000;129,24000;125,85000;67167630
15.06.2016;126,90000;129,89000;130,23000;126,61000;80324940
14.06.2016;131,22000;127,08000;132,37000;126,15000;109389570
10.06.2016;137,80000;133,50000;137,94000;133,35000;64569430
09.06.2016;139,90000;139,61000;140,71000;137,07000;56597300
08.06.2016;141,12000;139,39000;142,00000;137,44000;88540950
07.06.2016;134,50000;139,97000;139,97000;134,02000;101205300
06.06.2016;132,08000;133,99000;134,74000;132,00000;48666040
03.06.2016;133,07000;131,59000;134,44000;131,04000;68202630
02.06.2016;131,51000;132,30000;133,08000;130,51000;63947300
01.06.2016;132,36000;131,36000;133,21000;131,31000;64165110
31.05.2016;134,79000;132,56000;135,98000;132,56000;93363020
30.05.2016;133,51000;134,45000;135,08000;132,55000;37575080
27.05.2016;131,62000;133,20000;134,79000;131,35000;87175150
26.05.2016;128,54000;132,16000;133,05000;126,90000;125310740
25.05.2016;124,45000;127,87000;128,55000;124,41000;114073670
24.05.2016;121,45000;123,50000;124,07000;121,35000;56897490
23.05.2016;121,30000;121,51000;122,20000;120,12000;56408970
20.05.2016;121,83000;121,90000;122,47000;120,80000;54014280
19.05.2016;121,96000;120,50000;122,17000;120,30000;72437040
18.05.2016;122,49000;123,12000;123,54000;121,83000;50047460
17.05.2016;122,85000;122,71000;123,27000;120,60000;72505100
16.05.2016;122,20000;122,60000;123,62000;121,63000;59171910
13.05.2016;121,50000;121,07000;121,95000;119,69000;63730840
12.05.2016;123,46000;121,20000;124,38000;121,01000;82201850
11.05.2016;120,01000;123,45000;123,62000;119,57000;85404520
10.05.2016;119,80000;119,55000;121,35000;118,57000;66142640
06.05.2016;120,27000;120,64000;120,86000;118,41000;70324510
05.05.2016;121,46000;120,92000;122,30000;120,40000;56067230
04.05.2016;121,50000;120,96000;122,39000;119,31000;84919830
29.04.2016;124,43000;123,55000;125,78000;122,00000;102845000
28.04.2016;121,31000;124,39000;124,39000;120,00000;86145270
27.04.2016;120,25000;120,80000;122,37000;119,57000;90776270
26.04.2016;119,98000;119,70000;119,98000;116,75000;87582980
25.04.2016;121,01000;120,08000;121,51000;119,60000;67353690
22.04.2016;119,68000;121,25000;121,39000;117,90000;103033620
21.04.2016;124,99000;119,17000;125,55000;118,20000;181989880
20.04.2016;120,50000;123,75000;123,97000;119,90000;104454360
19.04.2016;118,90000;121,50000;123,35000;118,78000;137828350
18.04.2016;117,12000;118,20000;118,20000;116,01000;91828010
15.04.2016;118,95000;119,30000;119,91000;118,11000;70464930
14.04.2016;119,01000;119,30000;119,55000;117,89000;87986340
13.04.2016;118,10000;119,50000;119,95000;117,35000;103450650
12.04.2016;117,27000;117,95000;119,39000;115,82000;121033520
11.04.2016;113,00000;117,35000;117,85000;112,62000;150709430
08.04.2016;108,98000;112,92000;113,30000;108,56000;124450440
07.04.2016;108,99000;108,51000;109,38000;107,62000;80295520
06.04.2016;107,63000;108,00000;108,30000;107,05000;75577530
05.04.2016;107,24000;106,87000;107,64000;106,00000;75655980
04.04.2016;;108,20000;109,69000;;80458170
01.04.2016;109,30000;108,52000;109,40000;107,01000;101276220
31.03.2016;108,72000;109,90000;110,59000;107,32000;106590120
30.03.2016;107,98000;109,15000;109,91000;107,52000;84472720
29.03.2016;107,91000;107,05000;108,44000;105,35000;86835580
28.03.2016;110,00000;108,12000;110,11000;107,69000;50130410
25.03.2016;108,62000;109,10000;109,50000;108,62000;32979670
24.03.2016;108,59000;108,06000;109,29000;107,05000;93439810
23.03.2016;111,27000;109,10000;112,10000;108,70000;104185740
22.03.2016;112,27000;111,49000;114,19000;111,00000;107526080
21.03.2016;111,50000;112,07000;112,92000;110,50000;115565250
18.03.2016;109,59000;112,40000;112,50000;108,91000;134630750
17.03.2016;107,80000;109,47000;109,49000;107,70000;92997390
16.03.2016;107,20000;107,00000;107,27000;106,12000;75835060
15.03.2016;109,60000;106,46000;110,29000;106,09000;127043830
14.03.2016;109,28000;109,26000;109,56000;108,40000;66481000
11.03.2016;109,20000;109,26000;109,95000;108,55000;61331210
10.03.2016;108,26000;108,84000;109,90000;107,67000;94994800
09.03.2016;108,99000;108,15000;109,07000;107,50000;72419980
07.03.2016;109,62000;109,47000;110,20000;108,57000;75021080
04.03.2016;107,70000;108,99000;109,02000;106,70000;84288020
03.03.2016;106,70000;106,99000;107,63000;105,40000;80188360
02.03.2016;109,00000;106,12000;109,20000;106,10000;97924080
01.03.2016;107,50000;108,26000;108,79000;106,42000;114856490
29.02.2016;105,50000;107,00000;107,38000;104,81000;91798290
26.02.2016;105,00000;106,24000;107,15000;104,83000;144091540
25.02.2016;102,65000;104,05000;104,35000;101,51000;110333690
24.02.2016;102,00000;102,10000;102,70000;100,79000;89140580
22.02.2016;102,57000;103,20000;104,39000;102,39000;66187510
19.02.2016;101,99000;101,50000;103,57000;101,00000;171600390
18.02.2016;99,90000;102,70000;102,80000;99,75000;125646250
17.02.2016;96,51000;99,20000;99,38000;96,05000;114840150
16.02.2016;95,99000;96,51000;97,28000;95,70000;114942500
15.02.2016;96,00000;95,25000;96,37000;94,93000;68610990
12.02.2016;95,14000;94,85000;95,67000;94,18000;79435870
11.02.2016;95,71000;94,20000;96,10000;93,05000;115370090
10.02.2016;93,50000;96,35000;96,77000;93,16000;111478160
09.02.2016;94,00000;93,89000;95,63000;92,70000;121341460
08.02.2016;97,05000;94,70000;97,86000;93,85000;106207300
05.02.2016;97,01000;97,20000;97,98000;96,35000;81434160
04.02.2016;98,56000;97,57000;98,56000;96,71000;122053010
03.02.2016;93,91000;94,53000;96,89000;93,71000;112704620
02.02.2016;95,70000;94,40000;97,07000;93,75000;128999060
01.02.2016;96,27000;96,50000;97,49000;95,29000;89621070
29.01.2016;97,47000;96,50000;98,70000;95,12000;165404880
28.01.2016;95,77000;96,69000;97,28000;94,33000;179555940
27.01.2016;91,98000;95,75000;96,26000;91,47000;150816500
26.01.2016;89,06000;91,50000;91,76000;88,74000;105375580
25.01.2016;92,55000;91,00000;93,35000;90,00000;131784760
22.01.2016;88,97000;91,50000;92,28000;87,62000;207689990
21.01.2016;84,25000;86,00000;87,15000;83,27000;143863130
20.01.2016;84,89000;83,83000;85,19000;82,20000;134624680
19.01.2016;87,39000;86,68000;89,70000;85,76000;114039260
18.01.2016;86,01000;86,15000;88,28000;85,10000;100574240
15.01.2016;92,44000;87,27000;92,95000;86,85000;133791200
14.01.2016;91,00000;93,04000;93,15000;90,37000;81179220
13.01.2016;92,75000;91,50000;93,88000;91,25000;74169700
12.01.2016;89,09000;91,71000;92,88000;88,52000;110109050
11.01.2016;93,61000;91,03000;94,89000;91,01000;86120290
06.01.2016;98,70000;96,85000;99,56000;96,83000;40710930
05.01.2016;97,88000;98,89000;99,24000;97,16000;49071570
04.01.2016;101,00000;98,01000;101,78000;97,94000;51264550
30.12.2015;101,67000;101,26000;101,85000;100,47000;38868080
29.12.2015;100,49000;101,82000;102,50000;99,74000;72703690
28.12.2015;101,20000;100,20000;101,54000;99,46000;36924620
25.12.2015;101,83000;101,34000;102,32000;100,78000;26197790
24.12.2015;103,75000;101,35000;103,89000;100,40000;72255900
23.12.2015;100,15000;102,96000;102,96000;100,13000;72286800
22.12.2015;99,50000;99,80000;100,40000;99,10000;48799790
21.12.2015;98,90000;98,73000;100,80000;97,65000;81398290
18.12.2015;103,05000;98,81000;103,18000;98,80000;108929250
17.12.2015;102,95000;103,75000;105,18000;102,55000;120210540
16.12.2015;100,25000;102,45000;102,50000;100,07000;70548170
15.12.2015;98,50000;100,00000;100,79000;98,24000;87563530
14.12.2015;97,58000;97,70000;98,37000;96,23000;101851290
11.12.2015;99,89000;98,15000;100,59000;97,76000;90949100
10.12.2015;100,30000;100,13000;101,75000;99,67000;88967510
09.12.2015;97,47000;100,66000;101,05000;97,24000;119148390
08.12.2015;102,80000;97,00000;103,08000;96,95000;159235470
07.12.2015;103,45000;103,00000;104,90000;102,78000;91341440
04.12.2015;103,70000;103,05000;105,67000;102,25000;107660660
03.12.2015;101,90000;104,00000;105,02000;101,50000;96438740
02.12.2015;101,48000;102,50000;103,49000;101,15000;89735480
01.12.2015;103,50000;101,30000;103,90000;100,60000;98894750
30.11.2015;103,90000;102,90000;105,90000;102,75000;87247790
27.11.2015;105,74000;104,55000;106,06000;103,70000;93334840
26.11.2015;108,77000;106,48000;109,30000;105,60000;80653490
25.11.2015;106,30000;108,51000;108,94000;105,44000;119491800
24.11.2015;109,81000;105,60000;110,70000;105,15000;154170880
23.11.2015;106,88000;109,98000;110,32000;105,22000;173233750
20.11.2015;104,35000;107,30000;107,30000;103,19000;113710820
19.11.2015;104,70000;104,86000;108,55000;102,54000;191081370
18.11.2015;102,78000;104,00000;104,59000;101,74000;136661570
17.11.2015;96,52000;102,50000;102,67000;96,52000;181101510
16.11.2015;93,01000;95,80000;96,14000;93,01000;88111460
13.11.2015;93,40000;93,40000;94,39000;92,96000;79071320
12.11.2015;93,40000;94,29000;94,77000;92,69000;79197840
11.11.2015;94,20000;94,00000;94,86000;92,65000;77489920
10.11.2015;92,78000;94,35000;94,42000;92,02000;71523380
09.11.2015;94,50000;92,95000;94,79000;92,70000;79039400
06.11.2015;95,50000;94,09000;95,91000;93,57000;106579170
05.11.2015;96,00000;95,50000;96,60000;94,60000;127769250
03.11.2015;93,89000;95,40000;95,59000;93,32000;122438730
02.11.2015;90,25000;93,65000;93,80000;89,66000;125019670
30.10.2015;88,75000;90,53000;90,80000;88,12000;85414040
29.10.2015;89,73000;88,60000;91,00000;88,31000;114433270
28.10.2015;89,00000;90,05000;90,49000;87,33000;128577920
27.10.2015;91,90000;89,00000;91,92000;88,73000;137755700
26.10.2015;90,89000;92,30000;92,70000;89,72000;154684320
23.10.2015;87,22000;90,45000;90,45000;86,97000;137358890
22.10.2015;86,63000;86,53000;87,60000;86,03000;90618250
21.10.2015;87,99000;86,95000;88,35000;86,00000;99081310
20.10.2015;86,96000;88,14000;89,34000;86,14000;109382370
19.10.2015;88,50000;87,07000;88,86000;85,92000;118152120
16.10.2015;88,57000;88,52000;90,07000;88,30000;143386100
15.10.2015;86,99000;87,70000;89,12000;86,93000;139294580
14.10.2015;84,48000;86,81000;87,10000;84,02000;114246530
13.10.2015;84,86000;85,00000;85,65000;84,26000;99736900
12.10.2015;85,80000;85,45000;86,60000;83,86000;146007620
09.10.2015;83,88000;85,77000;86,20000;83,26000;205573820
08.10.2015;79,15000;83,11000;83,29000;78,37000;234046020
07.10.2015;78,31000;79,65000;79,70000;76,69000;181436920
06.10.2015;76,28000;77,31000;77,34000;75,70000;102125210
05.10.2015;74,55000;76,20000;76,30000;74,29000;100484850
02.10.2015;74,60000;73,80000;75,00000;72,95000;98443470
01.10.2015;76,00000;74,51000;76,49000;74,12000;109384990
30.09.2015;75,68000;75,30000;76,76000;75,20000;86525120
29.09.2015;74,17000;75,50000;75,60000;73,58000;83624660
28.09.2015;74,99000;74,57000;75,67000;74,25000;69169380
25.09.2015;73,78000;74,97000;74,97000;73,67000;86018340
24.09.2015;73,94000;73,33000;74,30000;72,67000;101789760
23.09.2015;74,40000;73,74000;74,97000;73,45000;93374560
22.09.2015;76,10000;74,39000;76,13000;73,91000;102296950
21.09.2015;75,60000;75,94000;76,98000;75,47000;78643830
18.09.2015;76,75000;75,50000;77,19000;75,31000;103518130
17.09.2015;77,56000;76,49000;77,98000;76,25000;93647050
16.09.2015;75,12000;77,71000;77,71000;75,09000;124565490
15.09.2015;74,90000;74,85000;74,97000;74,28000;63782210
14.09.2015;73,89000;74,88000;75,23000;73,87000;76431280
11.09.2015;74,28000;74,10000;74,42000;73,69000;57012070
10.09.2015;74,02000;74,30000;74,82000;73,61000;93353580
09.09.2015;75,60000;74,65000;75,75000;74,46000;85993260
08.09.2015;74,10000;74,90000;75,40000;74,04000;98662390
07.09.2015;73,67000;73,81000;73,90000;73,36000;49845340
04.09.2015;73,73000;73,96000;74,28000;73,50000;80709310
03.09.2015;73,50000;74,15000;74,50000;73,22000;106955860
02.09.2015;72,97000;72,90000;74,18000;72,22000;139406370
01.09.2015;74,40000;73,14000;74,92000;72,72000;132717170
31.08.2015;74,31000;74,50000;74,53000;73,08000;152930380
28.08.2015;74,46000;74,82000;75,06000;72,90000;174611890
27.08.2015;71,91000;73,80000;73,90000;71,80000;153628490
26.08.2015;70,60000;71,00000;71,28000;69,51000;129671460
25.08.2015;68,60000;70,79000;71,00000;68,60000;145878970
24.08.2015;68,02000;68,53000;69,23000;66,75000;232160070
21.08.2015;71,03000;69,86000;71,57000;69,86000;118509720
20.08.2015;71,10000;72,05000;72,57000;70,88000;108445080
19.08.2015;72,30000;71,50000;73,26000;71,27000;105333980
18.08.2015;72,71000;72,45000;73,42000;72,04000;87653250
17.08.2015;74,00000;73,00000;74,19000;72,81000;94182540
14.08.2015;73,65000;74,43000;74,86000;73,27000;73226070
13.08.2015;73,80000;73,70000;74,44000;73,12000;77333790
12.08.2015;72,99000;73,40000;74,20000;72,52000;98910440
11.08.2015;75,16000;73,20000;75,67000;73,20000;113655080
10.08.2015;74,20000;75,16000;75,17000;73,50000;84327190
07.08.2015;72,70000;74,20000;74,40000;72,57000;105214340
06.08.2015;73,21000;72,25000;73,90000;72,11000;102421110
05.08.2015;72,62000;73,49000;74,14000;72,33000;113008940
04.08.2015;70,80000;72,30000;72,43000;70,51000;99409330
03.08.2015;71,50000;71,10000;71,75000;70,43000;117599820
31.07.2015;71,96000;72,30000;72,55000;70,21000;153437500
30.07.2015;71,37000;72,20000;72,79000;70,91000;107101630
29.07.2015;69,89000;71,20000;71,49000;69,66000;123880080
28.07.2015;68,21000;69,55000;70,73000;67,40000;181247650
27.07.2015;70,40000;68,48000;70,45000;67,35000;209986640
24.07.2015;72,51000;70,45000;72,57000;70,25000;133887760
23.07.2015;74,61000;72,70000;74,69000;72,51000;91626820
22.07.2015;75,22000;74,60000;75,97000;74,50000;99433200
21.07.2015;73,97000;75,55000;75,86000;73,41000;108985690
20.07.2015;75,40000;74,10000;75,70000;73,87000;89338110
17.07.2015;74,19000;75,52000;75,73000;73,57000;88937350
16.07.2015;74,00000;74,21000;74,39000;73,53000;56795770
15.07.2015;73,78000;74,00000;74,00000;72,96000;79249180
14.07.2015;72,80000;73,90000;73,90000;72,31000;110524300
13.07.2015;70,75000;72,94000;72,94000;70,75000;231581340
10.07.2015;69,60000;71,06000;71,20000;69,57000;108780680
09.07.2015;68,17000;69,35000;69,38000;67,70000;84780130
08.07.2015;68,51000;67,73000;68,94000;66,50000;160173700
07.07.2015;68,47000;68,77000;69,68000;68,12000;103684770
06.07.2015;69,93000;68,45000;70,59000;68,08000;123570110
03.07.2015;70,60000;70,67000;71,15000;69,90000;58707530
02.07.2015;71,00000;70,54000;71,30000;70,17000;83756690
01.07.2015;72,30000;71,00000;72,97000;70,71000;101154440
30.06.2015;70,20000;72,35000;72,50000;70,05000;99473820
29.06.2015;69,18000;70,20000;70,97000;69,03000;77616070
26.06.2015;71,39000;70,60000;71,47000;70,40000;98330570
25.06.2015;71,95000;71,42000;72,24000;71,42000;45477110
24.06.2015;72,10000;71,98000;72,50000;71,35000;56452820
23.06.2015;72,30000;72,01000;72,37000;71,50000;52938560
22.06.2015;72,05000;72,00000;72,46000;71,50000;74326940
19.06.2015;73,19000;71,56000;73,38000;71,56000;92741580
18.06.2015;73,20000;72,98000;74,37000;72,60000;91400010
17.06.2015;73,48000;72,81000;74,41000;72,78000;86995650
16.06.2015;71,56000;73,50000;73,80000;70,96000;107571400
15.06.2015;72,03000;71,80000;72,27000;70,60000;102080440
11.06.2015;71,14000;72,55000;72,55000;70,23000;123890170
10.06.2015;70,51000;71,51000;72,07000;70,30000;91552570
09.06.2015;69,26000;70,21000;70,35000;68,41000;98748730
08.06.2015;70,80000;69,17000;71,05000;69,15000;102748480
05.06.2015;71,20000;70,61000;71,75000;70,20000;77281110
04.06.2015;71,69000;71,25000;72,20000;70,55000;109970350
03.06.2015;74,19000;71,72000;74,35000;71,60000;107211510
02.06.2015;72,88000;73,92000;74,25000;72,25000;75392090
01.06.2015;73,70000;72,65000;74,49000;72,65000;113205280
29.05.2015;73,70000;73,50000;76,13000;73,50000;136698370
28.05.2015;74,00000;73,60000;74,97000;73,32000;83529650
27.05.2015;74,50000;74,23000;74,50000;72,41000;110149140
26.05.2015;74,65000;74,67000;75,16000;73,90000;80631210
25.05.2015;74,40000;74,46000;74,74000;72,91000;60933420
22.05.2015;73,31000;74,35000;74,67000;73,06000;130057270
21.05.2015;71,77000;73,25000;73,59000;71,15000;98610820
20.05.2015;73,24000;71,60000;73,58000;71,41000;111312700
19.05.2015;75,35000;73,35000;75,35000;73,03000;95117880
18.05.2015;75,49000;75,36000;76,05000;75,09000;91255640
15.05.2015;74,51000;75,05000;75,18000;73,74000;66428900
14.05.2015;75,04000;74,31000;75,35000;73,60000;89950110
13.05.2015;75,42000;75,24000;76,07000;74,70000;108370700
12.05.2015;75,50000;75,19000;76,70000;74,33000;99583780
08.05.2015;76,30000;75,50000;76,67000;75,07000;109570490
07.05.2015;78,85000;76,50000;78,89000;75,97000;111790370
06.05.2015;80,36000;79,20000;80,98000;78,64000;110343180
05.05.2015;77,20000;80,21000;80,60000;76,80000;136570620
30.04.2015;75,11000;76,90000;76,96000;74,97000;105036540
29.04.2015;75,60000;75,20000;76,27000;74,68000;87147120
28.04.2015;74,80000;75,70000;75,75000;73,90000;99218180
27.04.2015;76,12000;75,20000;76,86000;74,58000;126319130
24.04.2015;75,70000;75,75000;77,70000;74,89000;155138110
23.04.2015;74,00000;75,80000;76,57000;72,11000;192895230
22.04.2015;75,20000;73,90000;75,33000;72,63000;143896300
21.04.2015;73,66000;75,24000;75,67000;73,26000;157633660
20.04.2015;72,50000;73,50000;74,07000;71,22000;157896000
17.04.2015;76,64000;72,50000;76,96000;72,50000;157337590
16.04.2015;76,97000;76,50000;77,51000;74,85000;176773010
15.04.2015;74,15000;76,49000;76,49000;73,91000;153846180
14.04.2015;74,10000;74,05000;74,82000;72,89000;135451730
13.04.2015;71,89000;74,10000;74,55000;71,43000;165129570
10.04.2015;72,15000;71,50000;72,45000;70,23000;143967740
09.04.2015;69,03000;72,00000;72,00000;68,96000;187982850
08.04.2015;69,42000;69,40000;69,93000;68,61000;124300110
07.04.2015;68,85000;69,60000;70,27000;68,15000;224738420
06.04.2015;65,65000;68,99000;68,99000;65,57000;137120690
03.04.2015;65,92000;65,50000;66,40000;65,16000;85588420
02.04.2015;64,60000;65,92000;66,17000;64,03000;138482010
01.04.2015;62,34000;64,50000;64,69000;62,18000;161132260
31.03.2015;63,00000;62,88000;63,40000;61,92000;113703370
30.03.2015;60,81000;63,01000;63,17000;60,67000;121585170
27.03.2015;63,20000;61,00000;63,55000;60,57000;157726010
26.03.2015;65,43000;62,85000;65,80000;62,62000;148212490
25.03.2015;65,85000;64,80000;66,15000;64,31000;97814600
24.03.2015;65,00000;65,60000;66,36000;63,74000;121944620
23.03.2015;67,60000;65,00000;67,60000;64,83000;131474510
20.03.2015;64,95000;67,00000;67,22000;64,40000;147872150
19.03.2015;66,50000;64,90000;66,88000;64,45000;124342050
18.03.2015;64,90000;65,26000;66,05000;64,73000;108223320
17.03.2015;66,05000;64,65000;66,45000;63,86000;183457200
16.03.2015;67,50000;65,57000;67,80000;65,23000;156289080
13.03.2015;71,00000;67,87000;71,30000;67,81000;151669320
12.03.2015;71,12000;70,79000;71,59000;70,02000;82959400
11.03.2015;69,80000;70,68000;71,31000;68,78000;149717760
10.03.2015;72,50000;69,80000;72,71000;69,09000;149557550
06.03.2015;73,08000;73,25000;74,11000;72,58000;105050160
05.03.2015;72,90000;72,70000;74,16000;71,86000;175857900
04.03.2015;75,35000;72,31000;75,72000;72,31000;117798050
03.03.2015;76,03000;75,55000;76,98000;74,84000;129705180
02.03.2015;76,38000;76,20000;77,45000;76,10000;110696420
27.02.2015;75,80000;75,91000;76,75000;75,26000;129979040
26.02.2015;75,00000;75,95000;76,60000;74,60000;143958950
25.02.2015;73,80000;74,20000;74,60000;72,90000;122714250
24.02.2015;72,00000;73,70000;73,87000;71,76000;117265120
20.02.2015;74,44000;74,75000;75,45000;73,52000;177829380
19.02.2015;76,00000;73,78000;76,56000;72,80000;238749450
18.02.2015;73,38000;76,40000;76,84000;72,83000;237863380
17.02.2015;70,25000;72,45000;73,96000;69,72000;243539660
16.02.2015;70,77000;70,00000;71,90000;69,67000;131054210
13.02.2015;68,00000;70,60000;70,75000;68,00000;375773430
12.02.2015;66,08000;67,21000;69,47000;64,55000;403090230
11.02.2015;66,11000;65,12000;66,46000;65,08000;142445360
10.02.2015;65,48000;65,00000;66,43000;64,47000;121431950
09.02.2015;64,31000;65,57000;67,40000;63,85000;224135470
06.02.2015;62,80000;64,31000;64,88000;62,45000;180698040
05.02.2015;60,60000;62,41000;62,48000;59,90000;173331680
04.02.2015;62,50000;61,04000;62,69000;60,87000;83495280
03.02.2015;62,00000;62,00000;62,85000;60,83000;140880980
02.02.2015;62,00000;61,40000;62,57000;60,03000;195554010
30.01.2015;61,25000;61,50000;61,50000;59,67000;194980610
29.01.2015;60,40000;60,50000;62,00000;59,60000;150527510
28.01.2015;61,81000;60,63000;62,58000;60,31000;139314670
27.01.2015;58,20000;61,20000;61,44000;57,20000;188572120
26.01.2015;63,79000;60,49000;63,88000;60,17000;154035210
23.01.2015;64,99000;64,45000;66,72000;63,90000;163436260
22.01.2015;63,06000;64,35000;64,88000;62,42000;173344710
21.01.2015;61,08000;62,80000;63,20000;60,95000;106804150
20.01.2015;61,82000;60,80000;62,25000;60,27000;120109490
19.01.2015;61,59000;61,80000;63,67000;61,55000;124918310
16.01.2015;61,80000;61,99000;62,43000;60,41000;143117080
15.01.2015;61,19000;61,80000;62,68000;60,71000;180005110
14.01.2015;59,60000;60,05000;61,20000;59,60000;134066670
13.01.2015;62,31000;60,31000;62,98000;59,25000;190655450
12.01.2015;62,20000;62,90000;63,84000;61,66000;99435900
09.01.2015;65,70000;63,10000;66,88000;62,25000;107559890
08.01.2015;59,00000;65,70000;67,77000;58,61000;187598890
06.01.2015;56,00000;58,28000;58,45000;55,83000;70269700
05.01.2015;54,02000;56,37000;56,77000;53,58000;63231040
30.12.2014;53,04000;54,90000;55,65000;51,60000;120437150
29.12.2014;57,01000;54,51000;58,29000;53,70000;113669200
26.12.2014;59,00000;57,13000;60,00000;56,05000;134648850
25.12.2014;54,98000;58,70000;58,85000;54,71000;116646610
24.12.2014;53,58000;55,00000;55,45000;51,51000;166419660
23.12.2014;59,05000;54,00000;59,53000;52,86000;230869270
22.12.2014;63,27000;58,60000;64,20000;57,82000;228645560
19.12.2014;61,26000;61,44000;63,08000;59,50000;171795280
18.12.2014;61,50000;62,91000;65,80000;60,25000;317744140
17.12.2014;54,03000;59,90000;60,88000;52,38000;446526580
16.12.2014;59,50000;53,50000;61,95000;47,21000;470750510
15.12.2014;64,00000;60,13000;65,74000;59,92000;223458540
12.12.2014;65,40000;64,20000;66,20000;63,07000;157344230
11.12.2014;67,85000;65,95000;68,40000;65,25000;182009630
10.12.2014;66,62000;67,77000;68,70000;65,78000;180002300
09.12.2014;64,77000;66,26000;66,90000;62,61000;198020150
08.12.2014;69,17000;65,30000;69,67000;65,23000;167156200
05.12.2014;70,92000;68,60000;71,73000;68,40000;160171610
04.12.2014;72,25000;71,04000;74,03000;71,00000;162018990
03.12.2014;71,89000;72,00000;72,35000;71,42000;115782340
02.12.2014;74,06000;71,64000;74,47000;71,31000;133472040
01.12.2014;71,90000;73,79000;74,20000;71,51000;139383260
28.11.2014;72,89000;72,25000;72,89000;71,42000;128193600
27.11.2014;73,70000;73,04000;74,20000;73,04000;87730700
26.11.2014;73,77000;73,85000;74,13000;73,26000;91757390
25.11.2014;74,48000;74,11000;74,66000;73,76000;59713060
24.11.2014;74,88000;74,40000;75,40000;74,01000;85541840
21.11.2014;73,99000;74,39000;74,71000;72,95000;105852740
20.11.2014;73,90000;73,63000;74,90000;72,93000;104580980
19.11.2014;75,29000;73,90000;75,54000;73,87000;89158940
18.11.2014;74,42000;75,21000;75,35000;73,45000;121080470
17.11.2014;73,61000;73,97000;74,45000;73,47000;77982280
14.11.2014;73,80000;74,15000;74,50000;73,10000;101827010
13.11.2014;76,31000;74,03000;76,50000;73,73000;150544890
12.11.2014;77,35000;76,32000;77,55000;76,13000;113847180
11.11.2014;77,85000;77,34000;78,70000;77,01000;130820430
07.11.2014;75,16000;75,69000;77,65000;74,41000;195083240
06.11.2014;75,76000;75,05000;76,88000;74,75000;109722350
05.11.2014;75,80000;75,65000;75,94000;75,02000;101085650
03.11.2014;76,07000;76,29000;76,66000;75,61000;49892210
31.10.2014;75,45000;76,23000;76,84000;75,23000;154675720
30.10.2014;73,70000;74,98000;75,13000;73,43000;180995180
29.10.2014;74,10000;74,05000;74,80000;73,68000;100125200
28.10.2014;73,18000;73,90000;74,20000;72,73000;101388880
27.10.2014;73,20000;72,90000;73,78000;72,25000;119696300
24.10.2014;71,35000;72,49000;72,49000;70,93000;76065860
23.10.2014;71,47000;71,59000;72,10000;70,85000;132619500
22.10.2014;73,00000;71,82000;73,37000;71,80000;98536180
21.10.2014;72,00000;72,50000;73,16000;71,30000;116676840
20.10.2014;73,40000;72,25000;73,93000;71,75000;122048450
17.10.2014;71,80000;73,15000;73,30000;71,38000;146039730
16.10.2014;73,20000;71,12000;74,05000;70,95000;195738120
15.10.2014;74,31000;73,08000;74,86000;72,81000;120577500
14.10.2014;74,15000;74,55000;75,36000;73,86000;95473820
13.10.2014;72,80000;74,26000;75,24000;72,65000;116922770
10.10.2014;72,64000;73,50000;73,77000;72,06000;141617220
09.10.2014;75,05000;73,65000;75,70000;73,52000;144528280
08.10.2014;74,85000;73,80000;75,25000;73,76000;132003430
